,locus_tag,deg_id
6020,VC_RS09445,DNEG10031505
6021,VC_RS09450,DNEG10031506
6022,VC_RS09455,DNEG10031507
6023,VC_RS09460,DNEG10031508
6024,VC_RS09465,-
6025,VC_RS09470,DNEG10031509
6026,VC_RS09475,DNEG10031510
6027,VC_RS09480,DNEG10031511
6028,VC_RS09485,DNEG10031512
6029,VC_RS09490,DNEG10031513
6030,VC_RS09495,DNEG10031514
6031,VC_RS09500,DNEG10031515
6032,VC_RS09505,DNEG10031516
6033,VC_RS09510,DNEG10031517
6034,VC_RS09515,DNEG10031518
6035,VC_RS09520,DNEG10031519
6036,VC_RS09525,DNEG10031520
6037,VC_RS09530,DNEG10031521
6038,VC_RS09535,DNEG10031522
6039,VC_RS09540,DNEG10031523
6040,VC_RS09545,DNEG10031524
6041,VC_RS09550,DNEG10031525
6042,VC_RS09555,DNEG10031526
6043,VC_RS09560,DNEG10031527
6044,VC_RS09565,DEG10030386
6045,VC_RS09570,DEG10030387
6046,VC_RS09575,DNEG10031528
6047,VC_RS09580,-
6048,VC_RS09585,DNEG10031530
6049,VC_RS09590,DNEG10031531
6050,VC_RS09595,DNEG10031532
6051,VC_RS09600,DNEG10031533
6052,VC_RS09605,DNEG10031534
6053,VC_RS09610,DNEG10031535
6054,VC_RS09615,DNEG10031536
6055,VC_RS09620,DNEG10031537
6056,VC_RS09625,DNEG10031538
6057,VC_RS09630,DNEG10031539
6058,VC_RS09635,DNEG10031540
6059,VC_RS09640,DNEG10031541
6060,VC_RS09645,DNEG10031542
6061,VC_RS09650,DNEG10031543
6062,VC_RS09655,DNEG10031544
6063,VC_RS09660,DNEG10031545
6064,VC_RS09665,DNEG10031546
6065,VC_RS09670,-
6066,VC_RS09675,DNEG10031547
6067,VC_RS09680,DNEG10031548
6068,VC_RS09685,-
6069,VC_RS09690,DNEG10031549
6070,VC_RS09695,DNEG10031550
6071,VC_RS09700,DEG10030388
6072,VC_RS09705,DEG10030389
6073,VC_RS09710,DNEG10031551
6074,VC_RS09715,DNEG10031552
6075,VC_RS09720,DNEG10031553
6076,VC_RS09725,DEG10030390
6077,VC_RS09730,DEG10030391
6078,VC_RS09735,DEG10030392
6079,VC_RS09740,DEG10030393
6080,VC_RS09745,DEG10030394
6081,VC_RS09750,DEG10030395
6082,VC_RS09755,DNEG10031554
6083,VC_RS09760,DNEG10031555
6084,VC_RS09765,DNEG10031556
6085,VC_RS09770,DNEG10031557
6086,VC_RS09775,DNEG10031558
6087,VC_RS09780,DNEG10031559
6088,VC_RS09785,DNEG10031560
6089,VC_RS09790,DNEG10031561
6090,VC_RS09795,DNEG10031562
6091,VC_RS09800,DNEG10031563
6092,VC_RS09805,DNEG10031564
6093,VC_RS09810,DNEG10031565
6094,VC_RS09815,DEG10030398
6095,VC_RS09820,DNEG10031566
6096,VC_RS09835,DNEG10031567
6097,VC_RS09840,DNEG10031568
6098,VC_RS09845,DNEG10031569
6099,VC_RS09850,DNEG10031570
6100,VC_RS09855,DNEG10031571
6101,VC_RS09860,DNEG10031572
6102,VC_RS09865,DNEG10031573
6103,VC_RS09870,DNEG10031574
6104,VC_RS09875,DNEG10031575
6105,VC_RS09880,DNEG10031576
6106,VC_RS09885,DNEG10031577
6107,VC_RS09890,DNEG10031578
6108,VC_RS09895,DNEG10031579
6109,VC_RS09900,DNEG10031580
6110,VC_RS09905,DNEG10031581
6111,VC_RS09910,DNEG10031582
6112,VC_RS09915,DNEG10031583
6113,VC_RS09920,DNEG10031584
6114,VC_RS09925,DNEG10031585
6115,VC_RS09930,DNEG10031586
6116,VC_RS09935,DNEG10031587
6117,VC_RS09940,DNEG10031588
6118,VC_RS09945,DNEG10031589
6119,VC_RS09950,DNEG10031590
6120,VC_RS09955,DNEG10031591
6121,VC_RS09960,DNEG10031592
6122,VC_RS09965,DNEG10031593
6123,VC_RS09970,DNEG10031594
6124,VC_RS09975,DNEG10031595
6125,VC_RS09980,DNEG10031596
6126,VC_RS09985,DNEG10031597
6127,VC_RS09990,DNEG10031598
6128,VC_RS09995,DNEG10031599
6129,VC_RS10000,DNEG10031600
6130,VC_RS10005,DNEG10031601
6131,VC_RS10010,DEG10030400
6132,VC_RS10015,DNEG10031602
6133,VC_RS10020,DNEG10031603
6134,VC_RS10025,DNEG10031604
6135,VC_RS10030,DNEG10031605
6136,VC_RS10035,DNEG10031606
6137,VC_RS10040,DNEG10031607
6138,VC_RS10045,DNEG10031608
6139,VC_RS10050,DNEG10031609
6140,VC_RS10055,DNEG10031610
6141,VC_RS10060,DNEG10031611
6142,VC_RS10065,DNEG10031612
6143,VC_RS10070,DNEG10031613
6144,VC_RS10075,DNEG10031614
6145,VC_RS10080,DNEG10031615
6146,VC_RS10085,DNEG10031616
6147,VC_RS10090,DNEG10031617
6148,VC_RS10095,DEG10030401
6149,VC_RS10100,DNEG10031618
6150,VC_RS10105,DNEG10031619
6151,VC_RS10110,DEG10030402
6152,VC_RS10115,DNEG10031620
6153,VC_RS10120,DEG10030403
6154,VC_RS10125,DNEG10031621
6155,VC_RS10135,DNEG10031622
6156,VC_RS10140,DNEG10031623
6157,VC_RS10145,DEG10030405
6158,VC_RS10155,DNEG10031624
6159,VC_RS10160,DNEG10031625
6160,VC_RS10165,DEG10030406
6161,VC_RS10170,DNEG10031626
6162,VC_RS10175,DNEG10031627
6163,VC_RS10180,DNEG10031628
6164,VC_RS10185,DNEG10031630
6165,VC_RS10190,DNEG10031631
6166,VC_RS10195,DNEG10031632
6167,VC_RS10200,DNEG10031633
6168,VC_RS10205,DNEG10031634
6169,VC_RS10210,DNEG10031635
6170,VC_RS10215,DEG10030407
6171,VC_RS10220,DEG10030408
6172,VC_RS10225,DNEG10031636
6173,VC_RS10230,DEG10030409
6174,VC_RS10235,DNEG10031637
6175,VC_RS10240,-
6176,VC_RS10245,DNEG10031638
6177,VC_RS10250,DNEG10031639
6178,VC_RS10255,DNEG10031640
6179,VC_RS10260,DNEG10031641
6180,VC_RS10265,DNEG10031642
6181,VC_RS10270,DNEG10031643
6182,VC_RS10275,DNEG10031644
6183,VC_RS10280,DNEG10031645
6184,VC_RS10285,DNEG10031646
6185,VC_RS10290,DNEG10031647
6186,VC_RS10295,DNEG10031648
6187,VC_RS10300,DNEG10031649
6188,VC_RS10305,DNEG10031650
6189,VC_RS10310,DNEG10031651
6190,VC_RS10315,DNEG10031652
6191,VC_RS10320,DNEG10031653
6192,VC_RS10325,DNEG10031654
6193,VC_RS10330,DNEG10031655
6194,VC_RS10335,DEG10030410
6195,VC_RS10340,DEG10030412
6196,VC_RS10345,DNEG10031656
6197,VC_RS10350,DEG10030414
6198,VC_RS10355,DNEG10031657
6199,VC_RS10360,DEG10030415
6200,VC_RS10365,DNEG10031658
6201,VC_RS10370,DNEG10031659
6202,VC_RS10375,DNEG10031660
6203,VC_RS10380,DNEG10031661
6204,VC_RS10385,DNEG10031662
6205,VC_RS10390,DNEG10031663
6206,VC_RS10395,DNEG10031664
6207,VC_RS10400,DNEG10031665
6208,VC_RS10405,DEG10030417
6209,VC_RS10410,DNEG10031666
6210,VC_RS10415,DNEG10031667
6211,VC_RS10420,DNEG10031668
6212,VC_RS10425,DNEG10031669
6213,VC_RS10430,DNEG10031670
6214,VC_RS10435,DNEG10031671
6215,VC_RS10440,DEG10030421
6216,VC_RS10445,DNEG10031672
6217,VC_RS10450,DEG10030422
6218,VC_RS10455,DNEG10031673
6219,VC_RS10460,DEG10030423
6220,VC_RS10465,DNEG10031674
6221,VC_RS10470,DEG10030424
6222,VC_RS10475,DEG10030425
6223,VC_RS10480,DNEG10031675
6224,VC_RS10485,DNEG10031676
6225,VC_RS10490,DNEG10031677
6226,VC_RS10575,DNEG10031678
6227,VC_RS10580,DNEG10031679
6228,VC_RS10585,DEG10030427
6229,VC_RS10590,DNEG10031680
6230,VC_RS10595,DNEG10031681
6231,VC_RS10600,DNEG10031682
6232,VC_RS10605,DNEG10031683
6233,VC_RS10610,DNEG10031684
6234,VC_RS10615,DNEG10031685
6235,VC_RS10620,DNEG10031686
6236,VC_RS10625,DNEG10031687
6237,VC_RS10630,DNEG10031688
6238,VC_RS10635,DNEG10031689
6239,VC_RS10640,DNEG10031690
6240,VC_RS10645,DNEG10031691
6241,VC_RS10650,DNEG10031692
6242,VC_RS10655,DNEG10031693
6243,VC_RS10660,DNEG10031694
6244,VC_RS10665,DNEG10031695
6245,VC_RS10670,DNEG10031696
6246,VC_RS10675,DNEG10031697
6247,VC_RS10685,DNEG10031699
6248,VC_RS10690,DNEG10031700
6249,VC_RS10695,DNEG10031701
6250,VC_RS10700,DNEG10031702
6251,VC_RS10705,DEG10030428
6252,VC_RS10710,DNEG10031703
6253,VC_RS10715,DNEG10031704
6254,VC_RS10720,DNEG10031705
6255,VC_RS10725,DNEG10031706
6256,VC_RS10735,DNEG10031707
6257,VC_RS10740,DNEG10031708
6258,VC_RS10745,DNEG10031709
6259,VC_RS10750,DNEG10031710
6260,VC_RS10755,DNEG10031711
6261,VC_RS10760,DNEG10031712
6262,VC_RS10765,DNEG10031713
6263,VC_RS10770,DNEG10031714
6264,VC_RS10775,DEG10030432
6265,VC_RS10780,DNEG10031715
6266,VC_RS10785,DNEG10031716
6267,VC_RS10790,DNEG10031717
6268,VC_RS10795,DNEG10031718
6269,VC_RS10800,DNEG10031719
6270,VC_RS10805,DNEG10031720
6271,VC_RS10810,DNEG10031721
6272,VC_RS10815,DNEG10031722
6273,VC_RS10820,DNEG10031723
6274,VC_RS10825,DNEG10031724
6275,VC_RS10830,DNEG10031725
6276,VC_RS10835,DEG10030433
6277,VC_RS10840,DEG10030434
6278,VC_RS10845,DEG10030435
6279,VC_RS10850,DEG10030436
6280,VC_RS10855,DEG10030437
6281,VC_RS10860,DEG10030438
6282,VC_RS10865,DEG10030439
6283,VC_RS10870,DEG10030440
6284,VC_RS10875,DEG10030441
6285,VC_RS10880,DEG10030442
6286,VC_RS10885,DEG10030443
6287,VC_RS10890,DEG10030444
6288,VC_RS10895,DEG10030445
6289,VC_RS10900,DEG10030446
6290,VC_RS10905,DEG10030447
6291,VC_RS10910,DEG10030448
6292,VC_RS10915,DEG10030449
6293,VC_RS10920,DEG10030450
6294,VC_RS10925,DEG10030451
6295,VC_RS10930,DNEG10031726
6296,VC_RS10935,DNEG10031727
6297,VC_RS10940,DEG10030452
6298,VC_RS10945,DEG10030453
6299,VC_RS10950,DNEG10031728
6300,VC_RS10955,DNEG10031729
6301,VC_RS10960,DNEG10031730
6302,VC_RS10965,DNEG10031731
6303,VC_RS10970,DNEG10031732
6304,VC_RS10975,DNEG10031733
6305,VC_RS10980,DNEG10031734
6306,VC_RS10985,DNEG10031735
6307,VC_RS10990,DNEG10031736
6308,VC_RS10995,DNEG10031737
6309,VC_RS11000,DNEG10031738
6310,VC_RS11005,DNEG10031739
6311,VC_RS11010,DNEG10031740
6312,VC_RS11015,DNEG10031741
6313,VC_RS11020,DNEG10031742
6314,VC_RS11025,DNEG10031743
6315,VC_RS11030,DNEG10031744
6316,VC_RS11035,DNEG10031745
6317,VC_RS11040,DNEG10031746
6318,VC_RS11045,DNEG10031747
6319,VC_RS11050,DEG10030454
6320,VC_RS11055,DNEG10031748
6321,VC_RS11060,DNEG10031749
6322,VC_RS11065,DNEG10031750
6323,VC_RS11070,DEG10030455
6324,VC_RS11075,DNEG10031751
6325,VC_RS11080,DNEG10031752
6326,VC_RS11085,DNEG10031753
6327,VC_RS11090,DNEG10031754
6328,VC_RS11095,DNEG10031755
6329,VC_RS11100,DNEG10031756
6330,VC_RS11105,DNEG10031757
6331,VC_RS11115,DNEG10031758
6332,VC_RS11120,DNEG10031759
6333,VC_RS11125,DNEG10031760
6334,VC_RS11130,DNEG10031761
6335,VC_RS11135,DNEG10031762
6336,VC_RS11140,DNEG10031763
6337,VC_RS11145,DEG10030456
6338,VC_RS11150,DNEG10031764
6339,VC_RS11155,DNEG10031765
6340,VC_RS11160,DNEG10031766
6341,VC_RS11165,DNEG10031767
6342,VC_RS11170,DNEG10031768
6343,VC_RS11175,DNEG10031769
6344,VC_RS11180,DEG10030460
6345,VC_RS11185,DNEG10031770
6346,VC_RS11190,DNEG10031771
6347,VC_RS11195,DNEG10031772
6348,VC_RS11200,DNEG10031773
6349,VC_RS11205,DNEG10031774
6350,VC_RS11210,DNEG10031775
6351,VC_RS11215,DEG10030463
6352,VC_RS11220,DNEG10031776
6353,VC_RS11225,DNEG10031777
6354,VC_RS11230,DNEG10031778
6355,VC_RS11235,DNEG10031779
6356,VC_RS11240,DNEG10031780
6357,VC_RS11245,DNEG10031781
6358,VC_RS11250,DNEG10031782
6359,VC_RS11260,DNEG10031783
6360,VC_RS11265,DNEG10031784
6361,VC_RS11270,DNEG10031785
6362,VC_RS11275,DNEG10031786
6363,VC_RS11280,DNEG10031787
6364,VC_RS11285,DNEG10031788
6365,VC_RS11290,DNEG10031789
6366,VC_RS11295,DNEG10031790
6367,VC_RS11300,DNEG10031791
6368,VC_RS11305,DNEG10031792
6369,VC_RS11310,DNEG10031793
6370,VC_RS11315,DNEG10031794
6371,VC_RS11320,DNEG10031795
6372,VC_RS11325,DNEG10031796
6373,VC_RS11330,DNEG10031797
6374,VC_RS11335,-
6375,VC_RS11340,DNEG10031798
6376,VC_RS11345,DNEG10031799
6377,VC_RS11350,DNEG10031800
6378,VC_RS11355,DNEG10031801
6379,VC_RS11360,DNEG10031802
6380,VC_RS11365,DNEG10031803
6381,VC_RS11370,DNEG10031804
6382,VC_RS11375,DNEG10031805
6383,VC_RS11380,DNEG10031806
6384,VC_RS11385,DEG10030465
6385,VC_RS11390,-
6386,VC_RS11395,DNEG10031807
6387,VC_RS11400,DNEG10031808
6388,VC_RS11405,DNEG10031809
6389,VC_RS11410,DNEG10031810
6390,VC_RS11415,DNEG10031811
6391,VC_RS11420,DNEG10031812
6392,VC_RS11425,DNEG10031813
6393,VC_RS11430,DNEG10031814
6394,VC_RS11435,DNEG10031815
6395,VC_RS11440,DNEG10031816
6396,VC_RS11445,DNEG10031817
6397,VC_RS11450,DNEG10031818
6398,VC_RS11455,DNEG10031819
6399,VC_RS11460,DNEG10031820
6400,VC_RS11465,DNEG10031821
6401,VC_RS11470,DNEG10031822
6402,VC_RS11475,DNEG10031823
6403,VC_RS11480,DNEG10031824
6404,VC_RS11485,DEG10030468
6405,VC_RS11490,DEG10030469
6406,VC_RS11495,DEG10030470
6407,VC_RS11500,DNEG10031825
6408,VC_RS11505,DNEG10031826
6409,VC_RS11510,DNEG10031827
6410,VC_RS11515,-
6411,VC_RS11520,DEG10030471
6412,VC_RS11525,DEG10030472
6413,VC_RS11530,DEG10030473
6414,VC_RS11535,DNEG10031829
6415,VC_RS11540,DEG10030474
6416,VC_RS11545,DEG10030475
6417,VC_RS11550,DEG10030476
6418,VC_RS11555,DEG10030477
6419,VC_RS11560,DEG10030478
6420,VC_RS11565,DEG10030479
6421,VC_RS11570,DEG10030480
6422,VC_RS11575,DNEG10031831
6423,VC_RS11580,DEG10030481
6424,VC_RS11585,DEG10030482
6425,VC_RS11590,DNEG10031832
6426,VC_RS11595,DNEG10031833
6427,VC_RS11600,DEG10030483
6428,VC_RS11605,DEG10030484
6429,VC_RS11615,DNEG10031834
6430,VC_RS11620,DNEG10031835
6431,VC_RS11625,DNEG10031836
6432,VC_RS11630,DNEG10031837
6433,VC_RS11635,DNEG10031838
6434,VC_RS11640,DNEG10031839
6435,VC_RS11645,DNEG10031840
6436,VC_RS11650,DNEG10031841
6437,VC_RS11655,DNEG10031842
6438,VC_RS11660,DNEG10031843
6439,VC_RS11665,DNEG10031844
6440,VC_RS11670,DNEG10031845
6441,VC_RS11675,DNEG10031846
6442,VC_RS11680,DNEG10031847
6443,VC_RS11685,DEG10030487
6444,VC_RS11690,DEG10030488
6445,VC_RS11695,DNEG10031848
6446,VC_RS11700,DNEG10031849
6447,VC_RS11705,DEG10030489
6448,VC_RS11710,DEG10030490
6449,VC_RS11715,DNEG10031850
6450,VC_RS11720,DNEG10031851
6451,VC_RS11725,DNEG10031852
6452,VC_RS11730,DNEG10031853
6453,VC_RS11735,DNEG10031854
6454,VC_RS11745,DNEG10031855
6455,VC_RS11750,DNEG10031856
6456,VC_RS11755,DNEG10031857
6457,VC_RS11760,DNEG10031858
6458,VC_RS11765,DNEG10031859
6459,VC_RS11770,DNEG10031860
6460,VC_RS11775,DNEG10031861
6461,VC_RS11780,DNEG10031862
6462,VC_RS11785,DNEG10031863
6463,VC_RS11790,DNEG10031864
6464,VC_RS11795,DNEG10031865
6465,VC_RS11800,DNEG10031866
6466,VC_RS11805,DEG10030492
6467,VC_RS11810,DNEG10031867
6468,VC_RS11815,DNEG10031868
6469,VC_RS11820,DNEG10031869
6470,VC_RS11825,DNEG10031870
6471,VC_RS11830,DNEG10031871
6472,VC_RS11835,DEG10030493
6473,VC_RS11840,DNEG10031872
6474,VC_RS11845,DNEG10031873
6475,VC_RS11850,DEG10030494
6476,VC_RS11855,DNEG10031874
6477,VC_RS11860,DEG10030495
6478,VC_RS11865,DNEG10031875
6479,VC_RS11870,DNEG10031876
6480,VC_RS11875,DNEG10031877
6481,VC_RS11880,DEG10030496
6482,VC_RS11885,DEG10030497
6483,VC_RS11890,DNEG10031879
6484,VC_RS11895,DNEG10031880
6485,VC_RS11900,DNEG10031881
6486,VC_RS11905,DNEG10031882
6487,VC_RS11910,DNEG10031883
6488,VC_RS11915,DEG10030498
6489,VC_RS11920,DNEG10031884
6490,VC_RS11930,DNEG10031885
6491,VC_RS11940,DNEG10031886
6492,VC_RS11945,DEG10030499
6493,VC_RS11950,DNEG10031887
6494,VC_RS11955,DNEG10031888
6495,VC_RS11960,DNEG10031889
6496,VC_RS11965,DNEG10031890
6497,VC_RS11970,DNEG10031891
6498,VC_RS11975,DNEG10031892
6499,VC_RS11980,DNEG10031893
6500,VC_RS11985,DNEG10031894
6501,VC_RS11990,DNEG10031895
6502,VC_RS11995,DNEG10031896
6503,VC_RS12000,DNEG10031897
6504,VC_RS12005,DNEG10031898
6505,VC_RS12010,DNEG10031899
6506,VC_RS12050,DNEG10031900
6507,VC_RS12060,DNEG10031901
6508,VC_RS12065,DEG10030501
6509,VC_RS12070,DEG10030502
6510,VC_RS12075,DNEG10031902
6511,VC_RS12080,DNEG10031903
6512,VC_RS12085,DEG10030503
6513,VC_RS12090,DNEG10031904
6514,VC_RS12095,DNEG10031905
6515,VC_RS12100,DNEG10031906
6516,VC_RS12105,DNEG10031907
6517,VC_RS12110,DNEG10031908
6518,VC_RS12115,DNEG10031909
6519,VC_RS12120,DEG10030505
6520,VC_RS12125,DNEG10031910
6521,VC_RS12130,DEG10030506
6522,VC_RS12135,DEG10030507
6523,VC_RS12140,DNEG10031911
6524,VC_RS12145,DNEG10031912
6525,VC_RS12150,DNEG10031913
6526,VC_RS12155,DNEG10031914
6527,VC_RS12160,DNEG10031915
6528,VC_RS12165,DNEG10031916
6529,VC_RS12170,DNEG10031918
6530,VC_RS12175,DNEG10031919
6531,VC_RS12180,DNEG10031920
6532,VC_RS12185,DNEG10031921
6533,VC_RS12190,DNEG10031922
6534,VC_RS12195,DEG10030508
6535,VC_RS12200,DNEG10031923
6536,VC_RS12205,DNEG10031924
6537,VC_RS12210,DNEG10031925
6538,VC_RS12215,DNEG10031926
6539,VC_RS12220,DEG10030509
6540,VC_RS12225,DNEG10031927
6541,VC_RS12230,DNEG10031928
6542,VC_RS12235,DNEG10031929
6543,VC_RS12240,DNEG10031930
6544,VC_RS12245,DNEG10031931
6545,VC_RS12250,DNEG10031932
6546,VC_RS12255,DNEG10031934
6547,VC_RS12260,DNEG10031935
6548,VC_RS12265,DNEG10031937
6549,VC_RS12270,DEG10030510
6550,VC_RS12275,DNEG10031938
6551,VC_RS12280,DNEG10031939
6552,VC_RS12285,DNEG10031940
6553,VC_RS12290,DNEG10031941
6554,VC_RS12295,DNEG10031942
6555,VC_RS12300,DNEG10031943
6556,VC_RS12305,DNEG10031944
6557,VC_RS12310,DNEG10031945
6558,VC_RS12315,DNEG10031946
6559,VC_RS12320,DNEG10031947
6560,VC_RS12330,DNEG10031948
6561,VC_RS12335,DNEG10031949
6562,VC_RS12340,DNEG10031950
6563,VC_RS12345,DNEG10031951
6564,VC_RS12350,DNEG10031952
6565,VC_RS12355,DNEG10031953
6566,VC_RS12360,DNEG10031954
6567,VC_RS12365,DNEG10031955
6568,VC_RS12370,DNEG10031956
6569,VC_RS12375,DNEG10031957
6570,VC_RS12380,DNEG10031958
6571,VC_RS12385,DNEG10031959
6572,VC_RS12390,DEG10030511
6573,VC_RS12395,DEG10030512
6574,VC_RS12400,DEG10030513
6575,VC_RS12405,DEG10030514
6576,VC_RS12410,DEG10030515
6577,VC_RS12415,DEG10030516
6578,VC_RS12420,DEG10030517
6579,VC_RS12425,DEG10030518
6580,VC_RS12430,DEG10030519
6581,VC_RS12435,DEG10030520
6582,VC_RS12440,DEG10030521
6583,VC_RS12445,DEG10030522
6584,VC_RS12450,DEG10030523
6585,VC_RS12455,DEG10030524
6586,VC_RS12460,DEG10030525
6587,VC_RS12465,DEG10030526
6588,VC_RS12470,DEG10030527
6589,VC_RS12475,DEG10030528
6590,VC_RS12480,DEG10030529
6591,VC_RS12485,DEG10030530
6592,VC_RS12490,DEG10030531
6593,VC_RS12495,DEG10030532
6594,VC_RS12500,DEG10030533
6595,VC_RS12505,DEG10030534
6596,VC_RS12510,DEG10030535
6597,VC_RS12515,DEG10030536
6598,VC_RS12520,DEG10030537
6599,VC_RS12525,DEG10030538
6600,VC_RS12530,DNEG10031960
6601,VC_RS12535,DNEG10031961
6602,VC_RS12540,DNEG10031962
6603,VC_RS12545,DNEG10031963
6604,VC_RS12550,DEG10030539
6605,VC_RS12555,DNEG10031964
6606,VC_RS12560,DNEG10031965
6607,VC_RS12565,DNEG10031966
6608,VC_RS12570,DNEG10031967
6609,VC_RS12575,DNEG10031968
6610,VC_RS12580,DNEG10031969
6611,VC_RS12585,DNEG10031970
6612,VC_RS12590,DNEG10031971
6613,VC_RS12595,DNEG10031972
6614,VC_RS12600,DNEG10031973
6615,VC_RS12605,DNEG10031974
6616,VC_RS12610,DNEG10031975
6617,VC_RS12615,DNEG10031976
6618,VC_RS12620,DNEG10031977
6619,VC_RS12625,DNEG10031978
6620,VC_RS12630,DNEG10031979
6621,VC_RS12635,DNEG10031980
6622,VC_RS12640,DNEG10031981
6623,VC_RS12645,DNEG10031982
6624,VC_RS12650,DEG10030541
6625,VC_RS12655,DNEG10031983
6626,VC_RS12660,DNEG10031984
6627,VC_RS12665,DEG10030542
6628,VC_RS12670,DNEG10031985
6629,VC_RS12675,DNEG10031986
6630,VC_RS12680,DNEG10031987
6631,VC_RS12685,DNEG10031988
6632,VC_RS12690,DNEG10031989
6633,VC_RS12695,DNEG10031990
6634,VC_RS12700,DNEG10031991
6635,VC_RS12705,DNEG10031992
6636,VC_RS12710,DNEG10031993
6637,VC_RS12715,DNEG10031994
6638,VC_RS12720,DNEG10031995
6639,VC_RS12725,DNEG10031996
6640,VC_RS12730,DNEG10031997
6641,VC_RS12735,DNEG10031998
6642,VC_RS12740,DNEG10031999
6643,VC_RS12745,DNEG10032000
6644,VC_RS12750,DNEG10032001
6645,VC_RS12755,DNEG10032002
6646,VC_RS12760,DNEG10032003
6647,VC_RS12765,DNEG10032004
6648,VC_RS12770,DNEG10032005
6649,VC_RS12775,DEG10030545
6650,VC_RS12780,DNEG10032008
6651,VC_RS12785,DEG10030546
6652,VC_RS12790,DNEG10032009
6653,VC_RS12795,DNEG10032010
6654,VC_RS12800,DNEG10032011
6655,VC_RS12805,DNEG10032012
6656,VC_RS12810,DNEG10032013
6657,VC_RS12815,DNEG10032014
6658,VC_RS12820,DNEG10032015
6659,VC_RS12825,DNEG10032016
6660,VC_RS12830,DNEG10032017
6661,VC_RS12835,DEG10030547
6662,VC_RS12840,DNEG10032018
6663,VC_RS12845,DNEG10032019
6664,VC_RS12850,DNEG10032020
6665,VC_RS12855,DNEG10032021
6666,VC_RS12860,DNEG10032022
6667,VC_RS12865,DNEG10032023
6668,VC_RS12870,DNEG10032024
6669,VC_RS12875,DNEG10032025
6670,VC_RS12880,DNEG10032026
6671,VC_RS12885,DNEG10032027
6672,VC_RS12890,DEG10030548
6673,VC_RS12895,DNEG10032028
6674,VC_RS12900,DNEG10032029
6675,VC_RS12905,DNEG10032030
6676,VC_RS12910,DNEG10032031
6677,VC_RS12915,DNEG10032032
6678,VC_RS12920,DNEG10032033
6679,VC_RS12925,DNEG10032034
6680,VC_RS12930,DNEG10032035
6681,VC_RS12935,DEG10030550
6682,VC_RS12940,DNEG10032036
6683,VC_RS12945,DNEG10032037
6684,VC_RS12950,DNEG10032038
6685,VC_RS12955,DNEG10032039
6686,VC_RS12960,DNEG10032040
6687,VC_RS12965,DNEG10032041
6688,VC_RS12970,DNEG10032042
6689,VC_RS12975,DNEG10032043
6690,VC_RS12980,DNEG10032044
6691,VC_RS12985,DNEG10032045
6692,VC_RS12990,DNEG10032046
6693,VC_RS12995,DNEG10032047
6694,VC_RS13005,DNEG10032048
6695,VC_RS13010,DNEG10032049
6696,VC_RS13015,DNEG10032050
6697,VC_RS13020,DEG10030551
6698,VC_RS13025,DNEG10032051
6699,VC_RS13030,DNEG10032052
6700,VC_RS13035,DNEG10032053
6701,VC_RS13040,DNEG10032054
6702,VC_RS13045,DNEG10032055
6703,VC_RS13050,DNEG10032056
6704,VC_RS13055,DNEG10032057
6705,VC_RS13060,DNEG10032058
6706,VC_RS13065,DNEG10032059
6707,VC_RS13070,DNEG10032060
6708,VC_RS13075,DNEG10032061
6709,VC_RS13080,DNEG10032062
6710,VC_RS13085,DNEG10032063
6711,VC_RS13090,-
6712,VC_RS13095,DNEG10032064
6713,VC_RS13100,DNEG10032065
6714,VC_RS13105,DNEG10032066
6715,VC_RS13110,DNEG10032067
6716,VC_RS13115,DNEG10032068
6717,VC_RS13120,DNEG10032069
6718,VC_RS13125,DNEG10032070
6719,VC_RS13130,DNEG10032071
6720,VC_RS13135,DNEG10032072
6721,VC_RS13140,DNEG10032073
6722,VC_RS13145,DNEG10032074
6723,VC_RS13150,DNEG10032075
6724,VC_RS13155,DNEG10032076
6725,VC_RS13160,DNEG10032077
6726,VC_RS13170,DNEG10032078
6727,VC_RS13175,DNEG10032079
6728,VC_RS13180,DNEG10032080
6729,VC_RS13185,DNEG10032081
6730,VC_RS13190,DNEG10032082
6731,VC_RS13195,DNEG10032083
6732,VC_RS13200,DNEG10032084
6733,VC_RS13205,DNEG10032085
6734,VC_RS13210,DNEG10032086
6735,VC_RS13215,DNEG10032087
6736,VC_RS13220,DNEG10032088
6737,VC_RS13225,DNEG10032089
6738,VC_RS13230,DNEG10032090
6739,VC_RS13235,DNEG10032091
6740,VC_RS13240,DNEG10032092
6741,VC_RS13245,DNEG10032093
6742,VC_RS13250,DNEG10032094
6743,VC_RS18620,DEG10030554
6744,VC_RS13325,DEG10030556
6745,VC_RS13330,DNEG10032095
6746,VC_RS13335,DNEG10032096
6747,VC_RS13340,DNEG10032097
6748,VC_RS13345,DNEG10032098
6749,VC_RS13350,DNEG10032099
6750,VC_RS13355,DNEG10032100
6751,VC_RS13360,DEG10030557
6752,VC_RS13365,DEG10030558
6753,VC_RS13370,DEG10030559
6754,VC_RS13375,DEG10030560
6755,VC_RS13380,DEG10030561
6756,VC_RS13385,DEG10030562
6757,VC_RS13390,DEG10030563
6758,VC_RS13395,DEG10030564
6759,VC_RS13400,DEG10030565
6760,VC_RS13405,DNEG10032101
6761,VC_RS13410,DNEG10032102
6762,VC_RS13415,DNEG10032103
6763,VC_RS13420,DNEG10032104
6764,VC_RS13425,DNEG10032105
6765,VC_RS13430,DEG10030566
